Paso, Clase 1, Clase 2, Clase 3, Clase 4, Clase 5, Clase 6, Clase 7, Clase 8, Clase 9, Clase 10
1578, 3881, 594, 392, 160, 3, 40, 119, 393, 567, 3851
1579, 3897, 592, 392, 148, 1, 44, 126, 351, 568, 3881
1580, 3903, 601, 388, 133, 5, 42, 113, 371, 547, 3897
1581, 3899, 577, 403, 145, 6, 42, 130, 364, 556, 3878
1582, 3901, 588, 393, 146, 2, 45, 117, 370, 549, 3889
1583, 3906, 574, 400, 146, 4, 43, 117, 377, 551, 3882
1584, 3909, 562, 406, 150, 3, 38, 132, 372, 544, 3884
1585, 3891, 586, 408, 142, 3, 38, 131, 372, 551, 3878
1586, 3901, 573, 421, 133, 2, 36, 128, 376, 542, 3888
1587, 3910, 563, 433, 123, 1, 41, 114, 398, 500, 3917
1588, 3920, 569, 420, 119, 2, 41, 109, 388, 507, 3925
1589, 3928, 571, 407, 123, 1, 43, 97, 399, 497, 3934
1590, 3934, 587, 367, 141, 1, 33, 117, 379, 507, 3934
1591, 3916, 595, 384, 133, 2, 36, 111, 382, 529, 3912
1592, 3923, 574, 402, 128, 3, 37, 119, 385, 499, 3930
1593, 3937, 580, 380, 130, 3, 36, 112, 375, 512, 3935
1594, 3916, 587, 399, 127, 1, 37, 110, 392, 508, 3923
1595, 3937, 580, 377, 134, 2, 42, 121, 361, 491, 3955
1596, 3923, 573, 399, 133, 2, 39, 128, 360, 518, 3925
1597, 3917, 575, 396, 139, 3, 39, 130, 364, 522, 3915
1598, 3931, 563, 396, 139, 1, 35, 113, 396, 505, 3921
1599, 3927, 553, 420, 127, 3, 37, 135, 362, 509, 3927
1600, 3937, 565, 403, 123, 2, 39, 134, 360, 470, 3967
1601, 3948, 557, 397, 123, 5, 34, 110, 399, 476, 3951
1602, 3931, 583, 392, 123, 1, 35, 122, 374, 486, 3953
1603, 3925, 579, 386, 135, 5, 35, 130, 379, 488, 3938
1604, 3922, 573, 390, 143, 2, 45, 125, 373, 489, 3938
1605, 3931, 607, 355, 133, 4, 35, 125, 350, 517, 3943
1606, 3952, 575, 375, 125, 3, 33, 123, 368, 475, 3971
1607, 3951, 546, 416, 114, 3, 36, 121, 361, 503, 3949
1608, 3934, 572, 393, 128, 3, 36, 134, 365, 478, 3957
1609, 3933, 577, 381, 135, 4, 40, 133, 354, 493, 3950
1610, 3940, 568, 379, 140, 3, 42, 127, 363, 483, 3955
1611, 3931, 607, 371, 119, 2, 39, 127, 362, 453, 3989
1612, 3920, 598, 382, 122, 8, 41, 116, 378, 492, 3943
1613, 3923, 598, 376, 128, 5, 35, 128, 362, 506, 3939
1614, 3922, 616, 376, 114, 2, 37, 124, 338, 522, 3949
1615, 3938, 583, 382, 125, 2, 40, 113, 380, 471, 3966
1616, 3919, 581, 399, 129, 2, 42, 116, 387, 484, 3941
1617, 3924, 568, 398, 138, 2, 38, 117, 381, 521, 3913
1618, 3909, 583, 401, 135, 2, 32, 134, 380, 508, 3916
1619, 3908, 589, 387, 145, 1, 39, 127, 369, 527, 3908
1620, 3943, 570, 378, 138, 1, 38, 113, 370, 513, 3936
1621, 3937, 568, 369, 152, 4, 40, 111, 381, 523, 3915
1622, 3944, 587, 375, 123, 1, 41, 106, 368, 492, 3963
1623, 3966, 542, 396, 122, 4, 37, 105, 380, 493, 3955
1624, 3947, 555, 396, 127, 5, 41, 112, 370, 508, 3939
1625, 3936, 587, 385, 119, 3, 42, 114, 360, 496, 3958
1626, 3946, 551, 417, 113, 3, 39, 108, 381, 494, 3948
1627, 3942, 547, 416, 123, 2, 36, 119, 377, 501, 3937
1628, 3943, 559, 394, 131, 3, 40, 119, 380, 475, 3956
1629, 3930, 560, 413, 122, 5, 38, 105, 392, 521, 3914
1630, 3950, 544, 394, 140, 2, 40, 121, 362, 513, 3934
1631, 3942, 560, 391, 134, 3, 38, 120, 360, 524, 3928
1632, 3934, 563, 390, 139, 4, 39, 112, 364, 556, 3899
1633, 3932, 562, 391, 144, 1, 44, 115, 361, 537, 3913
1634, 3945, 563, 380, 137, 5, 36, 114, 370, 528, 3922
1635, 3947, 545, 410, 123, 5, 41, 117, 364, 511, 3937
1636, 3965, 538, 392, 134, 1, 38, 124, 370, 464, 3974
1637, 3956, 556, 395, 118, 5, 39, 122, 356, 486, 3967
1638, 3959, 564, 384, 120, 3, 34, 120, 355, 498, 3963
1639, 3943, 551, 419, 117, 0, 39, 130, 354, 486, 3961
1640, 3930, 586, 385, 124, 5, 37, 128, 353, 510, 3942
1641, 3922, 588, 380, 138, 2, 40, 135, 353, 499, 3943
1642, 3914, 560, 427, 126, 3, 40, 137, 358, 517, 3918
1643, 3920, 556, 416, 134, 4, 38, 137, 363, 517, 3915
1644, 3909, 574, 410, 134, 3, 37, 138, 366, 514, 3915
1645, 3911, 590, 396, 130, 3, 43, 121, 369, 511, 3926
1646, 3911, 587, 418, 111, 3, 39, 125, 367, 503, 3936
1647, 3924, 560, 402, 140, 4, 33, 136, 368, 524, 3909
1648, 3924, 582, 378, 142, 4, 36, 117, 370, 545, 3902
1649, 3916, 596, 388, 126, 4, 33, 125, 357, 545, 3910
1650, 3926, 568, 403, 130, 3, 36, 130, 371, 500, 3933
1651, 3909, 582, 382, 152, 5, 34, 125, 389, 533, 3889
1652, 3910, 571, 406, 141, 2, 40, 125, 386, 507, 3912
1653, 3909, 565, 410, 145, 1, 41, 120, 387, 526, 3896
1654, 3915, 583, 383, 147, 2, 34, 133, 371, 521, 3911
1655, 3906, 571, 405, 145, 3, 33, 148, 372, 508, 3909
1656, 3926, 556, 421, 120, 7, 34, 134, 384, 480, 3938
1657, 3920, 563, 422, 123, 2, 35, 127, 375, 513, 3920
1658, 3917, 551, 415, 145, 2, 33, 113, 418, 517, 3889
1659, 3909, 571, 401, 145, 4, 29, 119, 409, 533, 3880
1660, 3922, 576, 410, 120, 2, 32, 129, 370, 509, 3930
1661, 3923, 550, 421, 134, 2, 34, 129, 385, 509, 3913
1662, 3938, 566, 391, 132, 3, 32, 131, 369, 497, 3941
1663, 3927, 562, 407, 130, 4, 33, 114, 392, 524, 3907
1664, 3932, 560, 405, 130, 3, 31, 127, 382, 503, 3927
1665, 3922, 567, 421, 119, 1, 35, 126, 366, 520, 3923
1666, 3925, 585, 366, 151, 3, 35, 125, 376, 515, 3919
1667, 3904, 591, 400, 131, 4, 35, 137, 355, 539, 3904
1668, 3908, 587, 401, 129, 5, 38, 138, 353, 524, 3917
1669, 3931, 578, 381, 136, 4, 37, 124, 377, 490, 3942
1670, 3930, 578, 397, 122, 3, 41, 120, 370, 486, 3953
1671, 3930, 573, 408, 117, 2, 39, 125, 358, 501, 3947
1672, 3930, 567, 399, 127, 7, 43, 123, 370, 493, 3941
1673, 3937, 578, 391, 122, 2, 41, 115, 372, 481, 3961
1674, 3919, 564, 418, 128, 1, 37, 119, 401, 481, 3932
1675, 3917, 573, 411, 125, 4, 38, 129, 364, 519, 3920
1676, 3913, 583, 403, 129, 2, 41, 120, 374, 512, 3923
1677, 3912, 551, 435, 131, 1, 40, 132, 389, 484, 3925
1678, 3908, 571, 414, 135, 2, 41, 119, 397, 497, 3916
1679, 3908, 597, 379, 143, 3, 37, 117, 402, 493, 3921
1680, 3900, 556, 426, 144, 4, 38, 122, 390, 558, 3862
1681, 3898, 552, 405, 172, 3, 36, 129, 411, 537, 3857
1682, 3889, 570, 413, 156, 2, 43, 116, 382, 588, 3841
1683, 3893, 565, 414, 155, 3, 37, 124, 384, 582, 3843
1684, 3902, 555, 430, 141, 2, 38, 136, 364, 558, 3874
1685, 3911, 551, 416, 149, 3, 39, 133, 370, 547, 3881
1686, 3909, 571, 402, 143, 5, 38, 124, 372, 556, 3880
1687, 3928, 549, 409, 139, 5, 38, 134, 358, 534, 3906
1688, 3928, 570, 390, 138, 4, 34, 113, 387, 531, 3905
1689, 3937, 569, 389, 133, 2, 39, 117, 362, 523, 3929
1690, 3950, 574, 385, 118, 3, 43, 106, 366, 488, 3967
1691, 3957, 545, 384, 141, 3, 37, 125, 351, 523, 3934
1692, 3938, 562, 391, 134, 5, 37, 114, 363, 550, 3906
1693, 3939, 557, 383, 147, 4, 42, 111, 371, 537, 3909
1694, 3945, 569, 393, 121, 2, 39, 119, 356, 501, 3955
1695, 3947, 577, 395, 107, 4, 34, 103, 385, 489, 3959
1696, 3944, 571, 387, 127, 1, 41, 113, 367, 493, 3956
1697, 3927, 573, 409, 119, 2, 43, 114, 368, 506, 3939
1698, 3932, 573, 376, 147, 2, 42, 118, 362, 528, 3920
1699, 3928, 561, 373, 163, 5, 41, 114, 376, 558, 3881
1700, 3945, 559, 378, 145, 3, 37, 108, 369, 552, 3904
1701, 3932, 572, 382, 140, 4, 39, 108, 376, 540, 3907
1702, 3944, 552, 395, 136, 3, 39, 107, 391, 503, 3930
1703, 3942, 556, 397, 132, 3, 39, 119, 376, 493, 3943
1704, 3947, 568, 365, 150, 0, 40, 132, 359, 474, 3965
1705, 3944, 563, 383, 139, 1, 41, 123, 370, 477, 3959
1706, 3940, 557, 403, 127, 3, 41, 129, 354, 497, 3949
1707, 3952, 573, 374, 125, 6, 39, 128, 336, 508, 3959
1708, 3950, 569, 376, 133, 2, 37, 119, 359, 505, 3950
1709, 3954, 583, 370, 121, 2, 36, 130, 346, 468, 3990
1710, 3954, 558, 378, 138, 2, 35, 124, 372, 480, 3959
1711, 3939, 563, 396, 129, 3, 41, 109, 382, 499, 3939
1712, 3948, 552, 410, 118, 2, 37, 135, 347, 487, 3964
1713, 3940, 563, 404, 119, 4, 34, 121, 379, 487, 3949
1714, 3952, 538, 411, 128, 1, 36, 109, 390, 497, 3938
1715, 3953, 538, 412, 124, 3, 33, 109, 376, 535, 3917
1716, 3944, 567, 362, 153, 4, 33, 130, 357, 530, 3920
1717, 3955, 552, 396, 124, 3, 31, 132, 342, 524, 3941
1718, 3944, 559, 388, 137, 2, 33, 118, 364, 540, 3915
1719, 3950, 558, 378, 140, 4, 37, 123, 352, 529, 3929
1720, 3956, 545, 386, 139, 4, 37, 130, 351, 510, 3942
1721, 3954, 574, 359, 140, 3, 35, 121, 353, 515, 3946
1722, 3953, 553, 376, 145, 3, 33, 125, 377, 491, 3944
1723, 3950, 533, 407, 135, 5, 37, 120, 378, 508, 3927
1724, 3950, 559, 383, 133, 5, 32, 114, 388, 498, 3938
1725, 3947, 552, 407, 120, 4, 34, 122, 358, 524, 3932
1726, 3954, 550, 391, 132, 3, 30, 124, 358, 532, 3926
1727, 3953, 553, 384, 135, 5, 33, 109, 373, 541, 3914
1728, 3945, 565, 391, 125, 4, 32, 123, 356, 529, 3930
1729, 3939, 554, 398, 138, 1, 32, 124, 384, 500, 3930
1730, 3947, 571, 386, 125, 1, 31, 125, 348, 527, 3939
1731, 3950, 538, 385, 154, 3, 38, 112, 394, 506, 3920
1732, 3954, 549, 372, 153, 2, 33, 119, 357, 557, 3904
1733, 3943, 553, 390, 143, 1, 29, 117, 381, 537, 3906
1734, 3952, 549, 407, 119, 3, 28, 105, 383, 539, 3915
1735, 3965, 532, 410, 120, 3, 32, 113, 363, 531, 3931
1736, 3952, 540, 393, 144, 1, 32, 116, 376, 534, 3912
1737, 3959, 563, 373, 133, 2, 34, 115, 350, 535, 3936
1738, 3949, 541, 400, 135, 5, 33, 116, 377, 532, 3912
1739, 3938, 589, 374, 127, 2, 33, 118, 364, 512, 3943
1740, 3947, 572, 383, 126, 2, 32, 108, 374, 524, 3932
1741, 3933, 570, 374, 148, 5, 33, 114, 381, 546, 3896
1742, 3933, 566, 390, 138, 3, 36, 111, 375, 545, 3903
1743, 3940, 544, 407, 134, 5, 30, 120, 381, 538, 3901
1744, 3944, 543, 402, 139, 2, 37, 120, 371, 522, 3920
1745, 3956, 520, 406, 144, 4, 38, 112, 398, 496, 3926
1746, 3952, 554, 394, 128, 2, 36, 115, 374, 497, 3948
1747, 3940, 566, 386, 132, 6, 34, 113, 376, 531, 3916
1748, 3934, 561, 403, 131, 1, 34, 115, 387, 509, 3925
1749, 3939, 563, 404, 123, 1, 36, 119, 375, 493, 3947
1750, 3923, 549, 412, 143, 3, 35, 125, 382, 535, 3893
1751, 3927, 552, 412, 136, 3, 39, 109, 397, 519, 3906
1752, 3908, 573, 392, 151, 6, 39, 112, 384, 574, 3861
1753, 3920, 541, 412, 155, 2, 33, 116, 398, 562, 3861
1754, 3914, 553, 406, 153, 4, 33, 110, 389, 600, 3838
1755, 3911, 550, 414, 152, 3, 35, 106, 406, 576, 3847
1756, 3897, 549, 428, 153, 3, 36, 126, 380, 594, 3834
1757, 3911, 559, 422, 135, 3, 37, 114, 393, 544, 3882
1758, 3901, 553, 422, 151, 3, 34, 129, 381, 577, 3849
1759, 3909, 569, 407, 143, 2, 30, 121, 394, 549, 3876
1760, 3913, 543, 423, 147, 4, 34, 112, 414, 546, 3864
1761, 3917, 532, 428, 150, 3, 39, 109, 410, 547, 3865
1762, 3923, 527, 429, 147, 4, 33, 122, 389, 566, 3860
1763, 3937, 553, 386, 151, 3, 33, 105, 390, 563, 3879
1764, 3958, 549, 382, 139, 2, 32, 109, 372, 539, 3918
1765, 3957, 554, 375, 142, 2, 36, 110, 377, 510, 3937
1766, 3951, 558, 371, 146, 4, 32, 114, 360, 564, 3900
1767, 3946, 574, 363, 144, 3, 34, 104, 372, 552, 3908
1768, 3955, 560, 378, 134, 3, 36, 113, 366, 515, 3940
1769, 3943, 567, 377, 141, 2, 40, 106, 369, 536, 3919
1770, 3947, 528, 424, 130, 1, 39, 123, 362, 521, 3925
1771, 3935, 583, 371, 137, 4, 37, 120, 361, 522, 3930
1772, 3926, 577, 397, 127, 3, 39, 110, 354, 570, 3897
1773, 3937, 573, 374, 145, 1, 39, 128, 350, 520, 3933
1774, 3947, 565, 367, 147, 4, 37, 136, 333, 534, 3930
1775, 3955, 552, 358, 162, 3, 40, 120, 358, 530, 3922
1776, 3948, 565, 354, 161, 2, 38, 125, 345, 547, 3915
1777, 3952, 567, 363, 145, 3, 30, 111, 368, 551, 3910
1778, 3960, 548, 369, 150, 3, 33, 127, 366, 503, 3941
1779, 3968, 550, 377, 130, 5, 30, 123, 356, 513, 3948
1780, 3964, 534, 374, 154, 4, 33, 126, 353, 544, 3914
1781, 3965, 560, 373, 126, 6, 34, 109, 351, 543, 3933
1782, 3968, 550, 389, 122, 1, 34, 114, 349, 522, 3951
1783, 3975, 541, 375, 133, 6, 33, 125, 348, 511, 3953
1784, 3970, 558, 371, 128, 3, 32, 112, 358, 516, 3952
1785, 3975, 561, 364, 123, 7, 29, 117, 342, 535, 3947
1786, 3963, 546, 385, 134, 2, 30, 124, 358, 518, 3940
1787, 3961, 542, 389, 136, 2, 35, 131, 343, 517, 3944
1788, 3976, 553, 364, 135, 2, 36, 129, 317, 529, 3959
1789, 3975, 567, 360, 125, 3, 37, 131, 324, 485, 3993
1790, 3975, 570, 365, 116, 4, 37, 115, 342, 487, 3989
1791, 3993, 546, 362, 126, 3, 30, 118, 355, 476, 3991
1792, 3979, 566, 357, 126, 2, 37, 130, 324, 480, 3999
1793, 3990, 550, 385, 100, 5, 33, 123, 330, 479, 4005
1794, 3995, 557, 354, 121, 3, 35, 113, 340, 481, 4001
1795, 3989, 548, 364, 126, 3, 36, 110, 359, 474, 3991
1796, 3990, 540, 372, 124, 4, 38, 119, 345, 473, 3995
1797, 3998, 545, 373, 111, 3, 37, 111, 336, 483, 4003
1798, 3989, 571, 337, 129, 4, 41, 112, 339, 470, 4008
1799, 3977, 555, 354, 143, 1, 42, 132, 330, 472, 3994
1800, 3979, 566, 349, 134, 2, 42, 119, 324, 501, 3984
1801, 3963, 581, 362, 119, 5, 37, 115, 346, 497, 3975
1802, 3952, 552, 387, 134, 5, 38, 141, 314, 545, 3932
1803, 3960, 556, 387, 124, 3, 37, 141, 329, 485, 3978
1804, 3988, 576, 358, 106, 2, 34, 113, 337, 469, 4017
1805, 3977, 549, 369, 133, 2, 35, 124, 359, 464, 3988
1806, 3970, 572, 357, 128, 3, 35, 120, 340, 502, 3973
1807, 3971, 568, 351, 138, 2, 35, 116, 342, 520, 3957
1808, 3968, 558, 370, 132, 2, 33, 133, 332, 507, 3965
1809, 3960, 567, 370, 131, 2, 39, 116, 355, 494, 3966
1810, 3957, 577, 366, 127, 3, 38, 122, 341, 502, 3967
1811, 3959, 576, 367, 120, 8, 37, 111, 362, 497, 3963
1812, 3947, 568, 379, 132, 4, 33, 123, 373, 491, 3950
1813, 3962, 568, 365, 134, 1, 39, 107, 376, 475, 3973
1814, 3964, 567, 376, 119, 4, 39, 112, 353, 494, 3972
1815, 3961, 571, 359, 137, 2, 42, 108, 352, 512, 3956
1816, 3982, 553, 355, 137, 3, 41, 116, 360, 454, 3999
1817, 3973, 552, 369, 134, 2, 37, 111, 374, 471, 3977
1818, 3968, 559, 369, 129, 5, 32, 114, 360, 514, 3950
1819, 3974, 543, 385, 127, 1, 33, 113, 354, 519, 3951
1820, 3972, 530, 399, 126, 3, 32, 124, 355, 508, 3951
1821, 3982, 535, 386, 125, 2, 36, 120, 343, 500, 3971
1822, 3976, 555, 353, 143, 3, 36, 131, 333, 499, 3971
1823, 3994, 547, 353, 131, 5, 37, 111, 325, 535, 3962
1824, 3981, 553, 367, 125, 4, 45, 121, 307, 521, 3976
1825, 3982, 540, 364, 136, 8, 43, 124, 337, 490, 3976
1826, 3983, 561, 357, 123, 6, 38, 114, 340, 494, 3984
1827, 3960, 548, 378, 142, 2, 39, 131, 348, 493, 3959
1828, 3972, 577, 363, 115, 3, 37, 113, 345, 483, 3992
1829, 3979, 573, 354, 119, 5, 36, 113, 348, 479, 3994
1830, 3968, 568, 367, 122, 5, 38, 105, 354, 513, 3960
1831, 3962, 545, 404, 115, 4, 39, 126, 343, 494, 3968
1832, 3946, 560, 387, 134, 3, 38, 119, 352, 535, 3926
1833, 3950, 536, 391, 150, 3, 39, 134, 349, 524, 3924
1834, 3967, 525, 409, 127, 2, 41, 118, 349, 516, 3946
1835, 3972, 557, 351, 149, 1, 42, 115, 354, 489, 3970
1836, 3958, 569, 380, 121, 2, 40, 118, 341, 504, 3967
1837, 3966, 579, 362, 119, 4, 41, 110, 348, 486, 3985
1838, 3984, 557, 378, 109, 2, 42, 114, 327, 484, 4003
1839, 3987, 538, 379, 124, 2, 43, 121, 339, 463, 4004
1840, 3994, 520, 393, 122, 1, 38, 107, 378, 447, 4000
1841, 3978, 545, 376, 125, 6, 40, 111, 363, 477, 3979
1842, 3981, 520, 397, 126, 6, 44, 122, 345, 484, 3975
1843, 3986, 546, 376, 120, 2, 41, 94, 373, 474, 3988
1844, 3977, 548, 364, 140, 1, 44, 109, 341, 515, 3961
1845, 3991, 534, 375, 128, 2, 36, 110, 354, 494, 3976
1846, 3995, 531, 385, 117, 2, 40, 113, 342, 477, 3998
1847, 3995, 537, 366, 129, 3, 40, 106, 354, 482, 3988
1848, 4001, 542, 362, 124, 1, 37, 105, 356, 467, 4005
1849, 3990, 530, 372, 134, 4, 36, 109, 361, 499, 3965
1850, 4005, 523, 364, 135, 3, 35, 110, 346, 506, 3973
1851, 3995, 527, 367, 135, 6, 39, 108, 346, 518, 3959
1852, 4004, 531, 350, 139, 6, 35, 120, 330, 512, 3973
1853, 4000, 539, 351, 137, 3, 40, 121, 334, 473, 4002
1854, 4003, 553, 356, 115, 3, 42, 109, 333, 461, 4025
1855, 3989, 560, 354, 124, 3, 40, 116, 341, 462, 4011
1856, 3992, 539, 368, 125, 6, 43, 111, 338, 493, 3985
1857, 3991, 549, 362, 125, 3, 37, 124, 334, 472, 4003
1858, 3995, 549, 363, 121, 2, 37, 116, 327, 496, 3994
1859, 3984, 555, 368, 121, 2, 41, 117, 331, 485, 3996
1860, 3986, 548, 378, 116, 2, 35, 130, 332, 466, 4007
1861, 3973, 548, 384, 118, 7, 34, 117, 368, 475, 3976
1862, 3962, 571, 358, 135, 4, 40, 120, 338, 512, 3960
1863, 3974, 548, 374, 130, 4, 35, 119, 354, 497, 3965
1864, 3973, 572, 357, 126, 2, 43, 112, 331, 502, 3982
1865, 3970, 569, 350, 139, 2, 36, 116, 352, 498, 3968
1866, 3967, 539, 387, 135, 2, 34, 113, 366, 519, 3938
1867, 3945, 555, 390, 137, 3, 39, 130, 341, 530, 3930
1868, 3970, 560, 363, 136, 1, 40, 114, 348, 500, 3968
1869, 3972, 555, 367, 133, 3, 37, 108, 356, 516, 3953
1870, 3975, 545, 372, 133, 5, 38, 115, 355, 501, 3961
1871, 3987, 562, 357, 120, 4, 37, 122, 314, 510, 3987
1872, 3982, 548, 363, 134, 3, 39, 111, 350, 499, 3971
1873, 3974, 549, 366, 137, 4, 37, 126, 341, 500, 3966
1874, 3962, 571, 364, 129, 4, 36, 123, 336, 517, 3958
1875, 3973, 550, 372, 132, 3, 34, 115, 370, 481, 3970
1876, 3964, 558, 364, 142, 2, 39, 114, 353, 516, 3948
1877, 3958, 573, 359, 135, 5, 41, 120, 344, 504, 3961
1878, 3958, 548, 400, 120, 4, 40, 123, 343, 509, 3955
1879, 3973, 538, 400, 114, 5, 37, 119, 340, 515, 3959
1880, 3968, 549, 375, 131, 7, 40, 126, 346, 490, 3968
1881, 3977, 524, 410, 118, 1, 34, 121, 351, 501, 3963
1882, 3970, 543, 381, 133, 3, 45, 109, 347, 515, 3954
1883, 3988, 547, 365, 127, 3, 39, 118, 347, 466, 4000
1884, 3985, 560, 366, 116, 3, 40, 116, 328, 488, 3998
1885, 3981, 558, 355, 132, 4, 37, 113, 350, 493, 3977
1886, 3969, 557, 370, 129, 5, 41, 110, 359, 492, 3968
1887, 3980, 561, 355, 129, 5, 43, 126, 331, 466, 4004
1888, 3987, 559, 355, 125, 4, 41, 110, 344, 478, 3997
1889, 3987, 547, 372, 123, 1, 45, 117, 331, 471, 4006
1890, 3985, 541, 376, 125, 3, 44, 125, 331, 467, 4003
1891, 4000, 537, 375, 115, 3, 42, 119, 331, 457, 4021
1892, 3998, 529, 391, 105, 7, 41, 119, 332, 469, 4009
1893, 3999, 544, 376, 108, 3, 37, 118, 340, 450, 4025
1894, 3987, 561, 353, 125, 4, 39, 118, 325, 498, 3990
1895, 3986, 578, 350, 114, 2, 40, 124, 304, 488, 4014
1896, 3971, 570, 346, 142, 1, 47, 116, 323, 510, 3974
1897, 3985, 569, 343, 129, 4, 43, 112, 326, 498, 3991
1898, 3991, 527, 373, 135, 4, 39, 116, 344, 502, 3969
1899, 3980, 560, 374, 114, 2, 42, 106, 343, 486, 3993
1900, 3972, 561, 355, 139, 3, 41, 125, 335, 491, 3978
1901, 3986, 534, 373, 132, 5, 38, 108, 372, 476, 3976
1902, 3993, 536, 371, 128, 2, 42, 116, 332, 490, 3990
1903, 3975, 552, 370, 132, 1, 38, 127, 334, 491, 3980
1904, 3985, 543, 369, 131, 2, 43, 108, 347, 492, 3980
1905, 3990, 530, 375, 132, 3, 40, 118, 344, 486, 3982
1906, 3994, 532, 382, 120, 2, 41, 110, 328, 514, 3977
1907, 3976, 541, 373, 135, 5, 42, 120, 336, 512, 3960
1908, 3980, 526, 381, 140, 3, 40, 119, 335, 533, 3943
1909, 3986, 536, 372, 132, 4, 40, 111, 334, 531, 3954
1910, 3989, 565, 345, 131, 0, 38, 125, 309, 503, 3995
1911, 3990, 560, 353, 126, 1, 42, 108, 317, 522, 3981
1912, 3979, 542, 359, 142, 8, 44, 121, 327, 525, 3953
1913, 3984, 538, 366, 140, 2, 43, 117, 331, 513, 3966
1914, 3974, 546, 360, 146, 4, 45, 111, 349, 509, 3956
1915, 3968, 561, 362, 137, 2, 35, 106, 334, 578, 3917
1916, 3943, 547, 386, 151, 3, 46, 126, 339, 544, 3915
1917, 3970, 543, 374, 141, 2, 43, 132, 334, 486, 3975
1918, 3950, 555, 373, 147, 5, 41, 119, 339, 563, 3908
1919, 3952, 559, 349, 165, 5, 35, 112, 354, 588, 3881
1920, 3949, 566, 363, 150, 2, 44, 103, 345, 575, 3903
1921, 3959, 534, 394, 138, 5, 40, 115, 354, 543, 3918
1922, 3975, 548, 369, 134, 4, 39, 121, 334, 517, 3959
1923, 3969, 542, 397, 120, 2, 38, 98, 369, 520, 3945
1924, 3975, 540, 375, 138, 2, 40, 112, 357, 502, 3959
1925, 3967, 547, 363, 151, 2, 32, 118, 354, 544, 3922
1926, 3974, 533, 374, 145, 4, 33, 98, 385, 536, 3918
1927, 3986, 538, 367, 138, 1, 36, 106, 356, 516, 3956
1928, 3968, 548, 379, 132, 3, 43, 117, 348, 495, 3967
1929, 3977, 548, 377, 124, 4, 37, 120, 340, 502, 3971
1930, 3993, 545, 362, 125, 5, 38, 114, 344, 482, 3992
1931, 3997, 552, 354, 122, 5, 40, 113, 331, 485, 4001
1932, 3973, 556, 370, 124, 7, 38, 100, 350, 544, 3938
1933, 3969, 546, 370, 138, 7, 41, 117, 345, 523, 3944
1934, 3972, 558, 361, 136, 3, 40, 116, 344, 504, 3966
1935, 3969, 554, 377, 126, 4, 37, 109, 352, 523, 3949
1936, 3968, 533, 390, 137, 2, 36, 108, 376, 512, 3938
1937, 3977, 528, 385, 138, 2, 37, 99, 382, 511, 3941
1938, 3975, 536, 379, 138, 2, 37, 102, 369, 524, 3938
1939, 3979, 547, 384, 117, 3, 36, 116, 337, 512, 3969
1940, 3995, 515, 397, 121, 2, 39, 108, 348, 504, 3971
1941, 3975, 567, 366, 119, 3, 41, 105, 336, 517, 3971
1942, 3985, 568, 342, 132, 3, 41, 109, 335, 499, 3986
1943, 3999, 541, 348, 137, 5, 37, 116, 328, 516, 3973
1944, 3994, 528, 380, 126, 2, 39, 110, 341, 506, 3974
1945, 3977, 527, 384, 137, 5, 36, 121, 346, 527, 3940
1946, 3975, 523, 381, 147, 4, 39, 118, 367, 498, 3948
1947, 3969, 528, 401, 130, 2, 38, 120, 348, 520, 3944
1948, 3945, 553, 377, 153, 2, 42, 102, 382, 536, 3908
1949, 3960, 540, 386, 142, 2, 40, 101, 376, 531, 3922
1950, 3961, 532, 383, 150, 4, 37, 117, 358, 549, 3909
1951, 3956, 551, 388, 133, 2, 40, 91, 383, 535, 3921
1952, 3952, 536, 377, 158, 7, 40, 113, 375, 543, 3899
1953, 3950, 544, 397, 136, 3, 37, 106, 377, 538, 3912
1954, 3965, 542, 379, 138, 6, 40, 113, 367, 505, 3945
1955, 3958, 553, 378, 139, 2, 38, 122, 347, 522, 3941
1956, 3944, 527, 407, 149, 3, 40, 123, 352, 567, 3888
1957, 3945, 546, 378, 154, 7, 35, 134, 328, 594, 3879
1958, 3943, 559, 363, 157, 8, 37, 115, 364, 567, 3887
1959, 3952, 543, 370, 159, 6, 37, 122, 345, 580, 3886
1960, 3951, 559, 349, 165, 6, 39, 122, 350, 554, 3905
1961, 3959, 561, 355, 151, 4, 37, 111, 363, 533, 3926
1962, 3953, 550, 378, 146, 3, 38, 118, 352, 546, 3916
1963, 3930, 560, 365, 168, 7, 43, 120, 361, 568, 3878
1964, 3942, 547, 387, 151, 3, 39, 136, 335, 552, 3908
1965, 3957, 550, 368, 150, 5, 39, 138, 338, 510, 3945
1966, 3955, 543, 371, 159, 2, 39, 121, 350, 551, 3909
1967, 3954, 565, 369, 141, 1, 39, 120, 361, 492, 3958
1968, 3956, 557, 372, 143, 2, 38, 129, 335, 529, 3939
1969, 3958, 546, 392, 132, 2, 35, 121, 354, 523, 3937
1970, 3943, 530, 398, 156, 3, 39, 117, 391, 517, 3906
1971, 3960, 537, 398, 133, 2, 37, 111, 370, 519, 3933
1972, 3951, 557, 377, 141, 4, 32, 127, 340, 561, 3910
1973, 3949, 553, 387, 137, 4, 38, 116, 367, 520, 3929
1974, 3969, 516, 386, 158, 1, 32, 127, 364, 529, 3918
1975, 3968, 526, 407, 126, 3, 30, 132, 345, 524, 3939
